id,wh,fg_sku_code,mth_num,mto_demand_next_month,mts_demand_next_month,inventory_days_norm,store_cost,mts_demand_next_3_months,min_os,max_os,min_cs,max_cs,max_sup_lim,m1os_gfc,m1os_kfc,m1os_nfc,fg_wt_per_unit,cs_norm,norm_markup,m1os_x,next_3_months_demand_total,os_gfc,in_gfc,out_gfc,cs_gfc,max_supply_gfc,os_kfc,in_kfc,out_kfc,cs_kfc,max_supply_kfc,os_nfc,in_nfc,out_nfc,cs_nfc,max_supply_nfc,os_x,in_x,out_x,cs_x,max_supply_x,os_tot,in_tot,out_tot,cs_tot,max_supply_tot,cs_wt_gfc,cs_wt_kfc,cs_wt_nfc,final_norm,avg_stock,supply_gfc,supply_kfc,supply_nfc,supply_x,os_ge_min,os_le_max,cs_ge_min,cs_le_max,storage_cost,icc,row_cost,storage_cost_v2,workbook_id,created_at,updated_at,os_gfc_formula,in_gfc_formula,out_gfc_formula,cs_gfc_formula,os_kfc_formula,in_kfc_formula,out_kfc_formula,cs_kfc_formula,os_nfc_formula,in_nfc_formula,out_nfc_formula,cs_nfc_formula,os_x_formula,in_x_formula,out_x_formula,cs_x_formula,os_tot_formula,in_tot_formula,out_tot_formula,cs_tot_formula,storage_cost_formula,storage_cost_v2_formula,avg_stock_formula,cs_wt_gfc_formula,cs_wt_kfc_formula,cs_wt_nfc_formula
41,X,SKU001,5,51.00,53.00,57,0.0100,169.00,0.00,10000000000.00,31.00,10000000000.00,1.00,0.00,0.00,0.00,1.1096,0.00,1.00,0.00,797.00,0.00,51.80,41.40,10.40,0.00,0.00,31.20,36.50,-5.30,0.00,0.00,21.00,26.10,-5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,104.00,0.00,0.00,11.5398,-5.8809,-5.6590,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
42,X,SKU001,6,60.00,244.00,48,0.0100,419.00,0.00,10000000000.00,29.00,10000000000.00,1.00,0.00,0.00,0.00,1.8857,0.00,1.00,0.00,300.00,0.00,133.60,103.20,30.40,0.00,0.00,91.20,115.60,-24.40,0.00,0.00,79.20,85.20,-6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,304.00,304.00,0.00,0.00,57.3253,-46.0111,-11.3142,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
43,X,SKU001,7,74.00,190.00,49,0.0100,303.00,0.00,10000000000.00,24.00,10000000000.00,1.00,0.00,0.00,0.00,2.4624,0.00,1.00,0.00,578.00,0.00,120.40,94.00,26.40,0.00,0.00,79.20,98.20,-19.00,0.00,0.00,64.40,71.80,-7.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,264.00,264.00,0.00,0.00,65.0074,-46.7856,-18.2218,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
44,X,SKU001,8,70.00,144.00,56,0.0100,358.00,0.00,10000000000.00,42.00,10000000000.00,1.00,0.00,0.00,0.00,1.4670,0.00,1.00,0.00,655.00,0.00,99.60,78.20,21.40,0.00,0.00,64.20,78.60,-14.40,0.00,0.00,50.20,57.20,-7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,214.00,214.00,0.00,0.00,31.3938,-21.1248,-10.2690,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
45,X,SKU001,9,14.00,216.00,39,0.0100,539.00,0.00,10000000000.00,16.00,10000000000.00,1.00,0.00,0.00,0.00,1.9769,0.00,1.00,0.00,237.00,0.00,94.80,71.80,23.00,0.00,0.00,69.00,90.60,-21.60,0.00,0.00,66.20,67.60,-1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.00,230.00,0.00,0.00,45.4687,-42.7010,-2.7677,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
46,X,SKU001,10,91.00,129.00,57,0.0100,399.00,0.00,10000000000.00,36.00,10000000000.00,1.00,0.00,0.00,0.00,0.8620,0.00,1.00,0.00,593.00,0.00,106.20,84.20,22.00,0.00,0.00,66.00,78.90,-12.90,0.00,0.00,47.80,56.90,-9.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00,220.00,0.00,0.00,18.9640,-11.1198,-7.8442,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
47,X,SKU001,11,78.00,224.00,38,0.0100,570.00,0.00,10000000000.00,26.00,10000000000.00,1.00,0.00,0.00,0.00,1.3901,0.00,1.00,0.00,705.00,0.00,136.40,106.20,30.20,0.00,0.00,90.60,113.00,-22.40,0.00,0.00,75.00,82.80,-7.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302.00,302.00,0.00,0.00,41.9810,-31.1382,-10.8428,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
48,X,SKU001,12,109.00,186.00,48,0.0100,197.00,0.00,10000000000.00,56.00,10000000000.00,1.00,0.00,0.00,0.00,1.6548,0.00,1.00,0.00,557.00,0.00,139.80,110.30,29.50,0.00,0.00,88.50,107.10,-18.60,0.00,0.00,66.70,77.60,-10.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,295.00,295.00,0.00,0.00,48.8166,-30.7793,-18.0373,0.00,0.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
49,GFCM,SKU002,1,31.00,90.00,33,0.0100,529.00,0.00,10000000000.00,50.00,10000000000.00,1.00,76.00,0.00,0.00,1.7295,0.00,1.00,0.00,696.00,76.00,0.00,0.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,0.00,0.00,76.00,0.00,131.4420,0.0000,0.0000,0.00,76.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.7600,0.0000,0.0000,0.3800,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
50,GFCM,SKU002,2,96.00,139.00,36,0.0100,502.00,0.00,10000000000.00,55.00,10000000000.00,1.00,88.00,0.00,0.00,1.3043,0.00,1.00,0.00,682.00,88.00,113.20,89.70,111.50,0.00,0.00,70.50,84.40,-13.90,0.00,0.00,51.30,60.90,-9.60,0.00,0.00,0.00,0.00,0.00,0.00,88.00,235.00,235.00,88.00,0.00,145.4295,-18.1298,-12.5213,0.00,88.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.8800,0.0000,0.0000,0.4400,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
51,GFCM,SKU002,3,63.00,205.00,53,0.0100,551.00,0.00,10000000000.00,35.00,10000000000.00,1.00,93.00,0.00,0.00,2.0397,0.00,1.00,0.00,769.00,93.00,119.80,93.00,119.80,0.00,0.00,80.40,100.90,-20.50,0.00,0.00,67.80,74.10,-6.30,0.00,0.00,0.00,0.00,0.00,0.00,93.00,268.00,268.00,93.00,0.00,244.3561,-41.8139,-12.8501,0.00,93.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.9300,0.0000,0.0000,0.4650,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
52,GFCM,SKU002,4,66.00,243.00,54,0.0100,174.00,0.00,10000000000.00,30.00,10000000000.00,1.00,54.00,0.00,0.00,0.8698,0.00,1.00,0.00,224.00,54.00,136.80,105.90,84.90,0.00,0.00,92.70,117.00,-24.30,0.00,0.00,79.50,86.10,-6.60,0.00,0.00,0.00,0.00,0.00,0.00,54.00,309.00,309.00,54.00,0.00,73.8460,-21.1361,-5.7407,0.00,54.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.5400,0.0000,0.0000,0.2700,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
53,GFCM,SKU002,5,50.00,110.00,31,0.0100,637.00,0.00,10000000000.00,43.00,10000000000.00,1.00,84.00,0.00,0.00,2.3473,0.00,1.00,0.00,491.00,84.00,74.00,58.00,100.00,0.00,0.00,48.00,59.00,-11.00,0.00,0.00,38.00,43.00,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,84.00,160.00,160.00,84.00,0.00,234.7300,-25.8203,-11.7365,0.00,84.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.8400,0.0000,0.0000,0.4200,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
54,GFCM,SKU002,6,66.00,64.00,41,0.0100,485.00,0.00,10000000000.00,58.00,10000000000.00,1.00,20.00,0.00,0.00,2.3502,0.00,1.00,0.00,349.00,20.00,65.20,52.20,33.00,0.00,0.00,39.00,45.40,-6.40,0.00,0.00,25.80,32.40,-6.60,0.00,0.00,0.00,0.00,0.00,0.00,20.00,130.00,130.00,20.00,0.00,77.5566,-15.0413,-15.5113,0.00,20.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.2000,0.0000,0.0000,0.1000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
55,GFCM,SKU002,7,37.00,175.00,35,0.0100,445.00,0.00,10000000000.00,32.00,10000000000.00,1.00,34.00,0.00,0.00,0.7673,0.00,1.00,0.00,455.00,34.00,92.20,71.00,55.20,0.00,0.00,63.60,81.10,-17.50,0.00,0.00,56.20,59.90,-3.70,0.00,0.00,0.00,0.00,0.00,0.00,34.00,212.00,212.00,34.00,0.00,42.3550,-13.4278,-2.8390,0.00,34.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.3400,0.0000,0.0000,0.1700,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
56,GFCM,SKU002,8,88.00,205.00,41,0.0100,262.00,0.00,10000000000.00,44.00,10000000000.00,1.00,38.00,0.00,0.00,0.8550,0.00,1.00,0.00,656.00,38.00,134.80,105.50,67.30,0.00,0.00,87.90,108.40,-20.50,0.00,0.00,70.30,79.10,-8.80,0.00,0.00,0.00,0.00,0.00,0.00,38.00,293.00,293.00,38.00,0.00,57.5415,-17.5275,-7.5240,0.00,38.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.3800,0.0000,0.0000,0.1900,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
57,GFCM,SKU002,9,50.00,211.00,34,0.0100,520.00,0.00,10000000000.00,50.00,10000000000.00,1.00,54.00,0.00,0.00,2.3833,0.00,1.00,0.00,710.00,54.00,114.40,88.30,80.10,0.00,0.00,78.30,99.40,-21.10,0.00,0.00,68.30,73.30,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,261.00,261.00,54.00,0.00,190.9023,-50.2876,-11.9165,0.00,54.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.5400,0.0000,0.0000,0.2700,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
58,GFCM,SKU002,10,25.00,215.00,56,0.0100,342.00,0.00,10000000000.00,32.00,10000000000.00,1.00,50.00,0.00,0.00,1.6653,0.00,1.00,0.00,303.00,50.00,101.00,77.00,74.00,0.00,0.00,72.00,93.50,-21.50,0.00,0.00,67.00,69.50,-2.50,0.00,0.00,0.00,0.00,0.00,0.00,50.00,240.00,240.00,50.00,0.00,123.2322,-35.8040,-4.1633,0.00,50.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.5000,0.0000,0.0000,0.2500,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
59,GFCM,SKU002,11,100.00,137.00,36,0.0100,191.00,0.00,10000000000.00,25.00,10000000000.00,1.00,101.00,0.00,0.00,1.5034,0.00,1.00,0.00,579.00,101.00,114.80,91.10,124.70,0.00,0.00,71.10,84.80,-13.70,0.00,0.00,51.10,61.10,-10.00,0.00,0.00,0.00,0.00,0.00,0.00,101.00,237.00,237.00,101.00,0.00,187.4740,-20.5966,-15.0340,0.00,101.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,1.0100,0.0000,0.0000,0.5050,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
60,GFCM,SKU002,12,66.00,114.00,50,0.0100,389.00,0.00,10000000000.00,32.00,10000000000.00,1.00,82.00,0.00,0.00,0.8947,0.00,1.00,0.00,456.00,82.00,85.20,67.20,100.00,0.00,0.00,54.00,65.40,-11.40,0.00,0.00,40.80,47.40,-6.60,0.00,0.00,0.00,0.00,0.00,0.00,82.00,180.00,180.00,82.00,0.00,89.4700,-10.1996,-5.9050,0.00,82.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.8200,0.0000,0.0000,0.4100,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
61,KFCM,SKU002,1,25.00,184.00,52,0.0100,413.00,0.00,10000000000.00,56.00,10000000000.00,1.00,0.00,106.00,0.00,2.1335,0.00,1.00,0.00,454.00,0.00,88.60,67.70,20.90,0.00,106.00,62.70,81.10,87.60,0.00,0.00,57.70,60.20,-2.50,0.00,0.00,0.00,0.00,0.00,0.00,106.00,209.00,209.00,106.00,0.00,44.5902,186.8946,-5.3338,0.00,106.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,1.0600,0.0000,0.0000,0.5300,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
62,KFCM,SKU002,2,20.00,80.00,52,0.0100,641.00,0.00,10000000000.00,43.00,10000000000.00,1.00,0.00,54.00,0.00,1.3352,0.00,1.00,0.00,742.00,0.00,44.00,34.00,10.00,0.00,54.00,30.00,38.00,46.00,0.00,0.00,26.00,28.00,-2.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,100.00,100.00,54.00,0.00,13.3520,61.4192,-2.6704,0.00,54.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.5400,0.0000,0.0000,0.2700,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
63,KFCM,SKU002,3,40.00,85.00,44,0.0100,303.00,0.00,10000000000.00,49.00,10000000000.00,1.00,0.00,116.00,0.00,2.1515,0.00,1.00,0.00,544.00,0.00,58.00,45.50,12.50,0.00,116.00,37.50,46.00,107.50,0.00,0.00,29.50,33.50,-4.00,0.00,0.00,0.00,0.00,0.00,0.00,116.00,125.00,125.00,116.00,0.00,26.8938,231.2863,-8.6060,0.00,116.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,1.1600,0.0000,0.0000,0.5800,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
64,KFCM,SKU002,4,72.00,179.00,33,0.0100,242.00,0.00,10000000000.00,33.00,10000000000.00,1.00,0.00,117.00,0.00,2.3715,0.00,1.00,0.00,623.00,0.00,114.80,89.70,25.10,0.00,117.00,75.30,93.20,99.10,0.00,0.00,60.90,68.10,-7.20,0.00,0.00,0.00,0.00,0.00,0.00,117.00,251.00,251.00,117.00,0.00,59.5247,235.0157,-17.0748,0.00,117.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,1.1700,0.0000,0.0000,0.5850,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
65,KFCM,SKU002,5,27.00,239.00,47,0.0100,477.00,0.00,10000000000.00,43.00,10000000000.00,1.00,0.00,20.00,0.00,0.6130,0.00,1.00,0.00,526.00,0.00,111.80,85.20,26.60,0.00,20.00,79.80,103.70,-3.90,0.00,0.00,74.40,77.10,-2.70,0.00,0.00,0.00,0.00,0.00,0.00,20.00,266.00,266.00,20.00,0.00,16.3058,-2.3907,-1.6551,0.00,20.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.2000,0.0000,0.0000,0.1000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
66,KFCM,SKU002,6,49.00,201.00,57,0.0100,401.00,0.00,10000000000.00,58.00,10000000000.00,1.00,0.00,63.00,0.00,2.2865,0.00,1.00,0.00,733.00,0.00,109.80,84.80,25.00,0.00,63.00,75.00,95.10,42.90,0.00,0.00,65.20,70.10,-4.90,0.00,0.00,0.00,0.00,0.00,0.00,63.00,250.00,250.00,63.00,0.00,57.1625,98.0909,-11.2039,0.00,63.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.6300,0.0000,0.0000,0.3150,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
67,KFCM,SKU002,7,67.00,143.00,36,0.0100,452.00,0.00,10000000000.00,14.00,10000000000.00,1.00,0.00,73.00,0.00,1.4100,0.00,1.00,0.00,694.00,0.00,97.40,76.40,21.00,0.00,73.00,63.00,77.30,58.70,0.00,0.00,49.60,56.30,-6.70,0.00,0.00,0.00,0.00,0.00,0.00,73.00,210.00,210.00,73.00,0.00,29.6100,82.7670,-9.4470,0.00,73.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.7300,0.0000,0.0000,0.3650,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
68,KFCM,SKU002,8,23.00,198.00,40,0.0100,457.00,0.00,10000000000.00,41.00,10000000000.00,1.00,0.00,85.00,0.00,0.5794,0.00,1.00,0.00,333.00,0.00,93.00,70.90,22.10,0.00,85.00,66.30,86.10,65.20,0.00,0.00,61.70,64.00,-2.30,0.00,0.00,0.00,0.00,0.00,0.00,85.00,221.00,221.00,85.00,0.00,12.8047,37.7769,-1.3326,0.00,85.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.8500,0.0000,0.0000,0.4250,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
69,KFCM,SKU002,9,17.00,87.00,37,0.0100,615.00,0.00,10000000000.00,37.00,10000000000.00,1.00,0.00,41.00,0.00,1.4439,0.00,1.00,0.00,648.00,0.00,45.00,34.60,10.40,0.00,41.00,31.20,39.90,32.30,0.00,0.00,27.80,29.50,-1.70,0.00,0.00,0.00,0.00,0.00,0.00,41.00,104.00,104.00,41.00,0.00,15.0166,46.6380,-2.4546,0.00,41.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.4100,0.0000,0.0000,0.2050,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
70,KFCM,SKU002,10,43.00,185.00,32,0.0100,211.00,0.00,10000000000.00,15.00,10000000000.00,1.00,0.00,82.00,0.00,0.7071,0.00,1.00,0.00,690.00,0.00,99.80,77.00,22.80,0.00,82.00,68.40,86.90,63.50,0.00,0.00,59.80,64.10,-4.30,0.00,0.00,0.00,0.00,0.00,0.00,82.00,228.00,228.00,82.00,0.00,16.1219,44.9009,-3.0405,0.00,82.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.8200,0.0000,0.0000,0.4100,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
71,KFCM,SKU002,11,21.00,98.00,58,0.0100,345.00,0.00,10000000000.00,11.00,10000000000.00,1.00,0.00,37.00,0.00,0.6051,0.00,1.00,0.00,343.00,0.00,51.80,39.90,11.90,0.00,37.00,35.70,45.50,27.20,0.00,0.00,31.50,33.60,-2.10,0.00,0.00,0.00,0.00,0.00,0.00,37.00,119.00,119.00,37.00,0.00,7.2007,16.4587,-1.2707,0.00,37.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.3700,0.0000,0.0000,0.1850,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
72,KFCM,SKU002,12,90.00,182.00,56,0.0100,254.00,0.00,10000000000.00,35.00,10000000000.00,1.00,0.00,81.00,0.00,2.0674,0.00,1.00,0.00,635.00,0.00,126.80,99.60,27.20,0.00,81.00,81.60,99.80,62.80,0.00,0.00,63.60,72.60,-9.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,272.00,272.00,81.00,0.00,56.2333,129.8327,-18.6066,0.00,81.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.8100,0.0000,0.0000,0.4050,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
73,NFCM,SKU002,1,104.00,164.00,44,0.0100,362.00,0.00,10000000000.00,38.00,10000000000.00,1.00,0.00,0.00,89.00,0.8281,0.00,1.00,0.00,700.00,0.00,128.00,101.20,26.80,0.00,0.00,80.40,96.80,-16.40,0.00,89.00,59.60,70.00,78.60,0.00,0.00,0.00,0.00,0.00,0.00,89.00,268.00,268.00,89.00,0.00,22.1931,-13.5808,65.0887,0.00,89.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.8900,0.0000,0.0000,0.4450,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
74,NFCM,SKU002,2,60.00,245.00,31,0.0100,403.00,0.00,10000000000.00,34.00,10000000000.00,1.00,0.00,0.00,74.00,1.6041,0.00,1.00,0.00,361.00,0.00,134.00,103.50,30.50,0.00,0.00,91.50,116.00,-24.50,0.00,74.00,79.50,85.50,68.00,0.00,0.00,0.00,0.00,0.00,0.00,74.00,305.00,305.00,74.00,0.00,48.9251,-39.3005,109.0788,0.00,74.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.7400,0.0000,0.0000,0.3700,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
75,NFCM,SKU002,3,97.00,66.00,32,0.0100,208.00,0.00,10000000000.00,56.00,10000000000.00,1.00,0.00,0.00,28.00,2.1470,0.00,1.00,0.00,406.00,0.00,84.60,68.30,16.30,0.00,0.00,48.90,55.50,-6.60,0.00,28.00,29.50,39.20,18.30,0.00,0.00,0.00,0.00,0.00,0.00,28.00,163.00,163.00,28.00,0.00,34.9961,-14.1702,39.2901,0.00,28.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.2800,0.0000,0.0000,0.1400,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
76,NFCM,SKU002,4,42.00,243.00,35,0.0100,644.00,0.00,10000000000.00,28.00,10000000000.00,1.00,0.00,0.00,73.00,0.6567,0.00,1.00,0.00,643.00,0.00,122.40,93.90,28.50,0.00,0.00,85.50,109.80,-24.30,0.00,73.00,77.10,81.30,68.80,0.00,0.00,0.00,0.00,0.00,0.00,73.00,285.00,285.00,73.00,0.00,18.7160,-15.9578,45.1810,0.00,73.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.7300,0.0000,0.0000,0.3650,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
77,NFCM,SKU002,5,53.00,161.00,34,0.0100,286.00,0.00,10000000000.00,12.00,10000000000.00,1.00,0.00,0.00,40.00,2.2595,0.00,1.00,0.00,436.00,0.00,96.20,74.80,21.40,0.00,0.00,64.20,80.30,-16.10,0.00,40.00,53.60,58.90,34.70,0.00,0.00,0.00,0.00,0.00,0.00,40.00,214.00,214.00,40.00,0.00,48.3533,-36.3780,78.4047,0.00,40.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.4000,0.0000,0.0000,0.2000,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
78,NFCM,SKU002,6,105.00,130.00,57,0.0100,633.00,0.00,10000000000.00,10.00,10000000000.00,1.00,0.00,0.00,117.00,1.0756,0.00,1.00,0.00,621.00,0.00,115.00,91.50,23.50,0.00,0.00,70.50,83.50,-13.00,0.00,117.00,49.50,60.00,106.50,0.00,0.00,0.00,0.00,0.00,0.00,117.00,235.00,235.00,117.00,0.00,25.2766,-13.9828,114.5514,0.00,117.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,1.1700,0.0000,0.0000,0.5850,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
79,NFCM,SKU002,7,81.00,169.00,52,0.0100,607.00,0.00,10000000000.00,40.00,10000000000.00,1.00,0.00,0.00,28.00,0.8983,0.00,1.00,0.00,690.00,0.00,116.20,91.20,25.00,0.00,0.00,75.00,91.90,-16.90,0.00,28.00,58.80,66.90,19.90,0.00,0.00,0.00,0.00,0.00,0.00,28.00,250.00,250.00,28.00,0.00,22.4575,-15.1813,17.8762,0.00,28.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.2800,0.0000,0.0000,0.1400,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
80,NFCM,SKU002,8,21.00,174.00,47,0.0100,283.00,0.00,10000000000.00,17.00,10000000000.00,1.00,0.00,0.00,26.00,1.5341,0.00,1.00,0.00,347.00,0.00,82.20,62.70,19.50,0.00,0.00,58.50,75.90,-17.40,0.00,26.00,54.30,56.40,23.90,0.00,0.00,0.00,0.00,0.00,0.00,26.00,195.00,195.00,26.00,0.00,29.9150,-26.6933,36.6650,0.00,26.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,0.2600,0.0000,0.0000,0.1300,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
81,NFCM,SKU002,9,91.00,207.00,46,0.0100,208.00,0.00,10000000000.00,22.00,10000000000.00,1.00,0.00,0.00,109.00,2.0398,0.00,1.00,0.00,585.00,0.00,137.40,107.60,29.80,0.00,0.00,89.40,110.10,-20.70,0.00,109.00,71.20,80.30,99.90,0.00,0.00,0.00,0.00,0.00,0.00,109.00,298.00,298.00,109.00,0.00,60.7860,-42.2239,203.7760,0.00,109.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,1.0900,0.0000,0.0000,0.5450,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
82,NFCM,SKU002,10,28.00,166.00,54,0.0100,541.00,0.00,10000000000.00,54.00,10000000000.00,1.00,0.00,0.00,106.00,1.6223,0.00,1.00,0.00,669.00,0.00,83.20,63.80,19.40,0.00,0.00,58.20,74.80,-16.60,0.00,106.00,52.60,55.40,103.20,0.00,0.00,0.00,0.00,0.00,0.00,106.00,194.00,194.00,106.00,0.00,31.4726,-26.9302,167.4214,0.00,106.00,0.00,0.00,0.00,0.00,TRUE,TRUE,FALSE,TRUE,1.0600,0.0000,0.0000,0.5300,,8/1/25,8/1/25,,,,,,,,,,,,,,,,,,,,,,,,,,
